TransactionID,UserID,Amount,Timestamp,MerchantCategory,TransactionType,DeviceID,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,BankName
542962526360,5c38510a-d163-4587-8bce-7163305ca184,0.8643132094578649,2024-04-11 17:03:13,5,1,4124,0.46557541544093317,-0.6245442800955742,-0.48759869186368726,1.2243731023463413,1,1,0,1.3965687638097841,0,5
580589704135,415e9d90-ff92-4f81-a641-f1c72114561e,-0.4505164041937585,2024-05-03 23:26:20,0,0,5370,0.07664635138225134,-0.03232462743980695,-1.5524010520846305,1.2243731023463413,0,0,0,-0.015790153939862,0,2
385676034372,2eef4f14-1a8f-4f91-b52a-3ad455b9dfee,1.1182752812204257,2024-01-04 14:31:33,5,1,1797,1.2199762031974308,-1.4834961956673733,0.17418249721052895,-1.2230185574825883,1,1,1,1.3965687638097841,0,4
429321949767,a36db635-b3f2-4d29-b049-3778b81835c8,1.3463300131949083,2024-02-23 19:19:00,2,0,1073,-0.712440108584056,0.7259510830437207,1.6195248961177002,-1.2230185574825883,1,0,0,-0.7219696128146851,0,1
688789280097,ff132fbb-757c-4077-9a31-4fcaacd53f45,1.2182586536715616,2024-06-26 03:05:40,2,0,8503,-1.539782337155604,-0.8518669983032134,0.9078430092943354,0.0006772724318765678,0,0,1,-1.4281490716895082,0,3
924130740065,81e8e37c-6682-4629-9416-bf2487eaafa9,0.951910644229859,2024-01-15 13:54:13,1,1,8076,0.9264863888055731,-1.4848774144972832,-0.8873102466238293,-1.2230185574825883,0,0,1,-1.4281490716895082,0,3
428176064422,c797ca44-9571-4587-a26d-4eee4ed65aa1,0.2977581274095294,2024-01-19 21:20:27,3,1,7111,0.7578434724363655,-1.1802411174436782,-0.5722971468250866,-1.2230185574825883,0,0,0,-0.7219696128146851,0,3
896301437612,03747d00-856b-496f-a7af-3a41c0f0bb77,0.02944822988576495,2024-07-24 07:53:36,4,1,4069,-0.40314212812648104,-0.5816120123583784,-1.1231420739611133,0.0006772724318765678,0,1,1,-0.015790153939862,0,0
754245899926,92b4a581-6e96-4610-9ca3-e2193ac462d8,-0.051565594614389434,2024-03-06 00:47:53,3,0,2986,1.2719294741102471,0.9596076854484054,1.289911362982117,-1.2230185574825883,0,0,0,-0.7219696128146851,0,4
652542266656,08234b90-f60e-4dda-b7e5-df3d830d52c8,0.22535577626072634,2024-07-17 23:58:21,3,1,2480,1.1029814571043748,1.3652769235089675,1.0399954717756381,0.0006772724318765678,1,1,0,-0.7219696128146851,0,0
799767300764,7178efc4-ace9-441c-a91f-65188f059966,-0.7566716436757408,2024-03-05 02:52:09,1,0,3829,-1.1136744947492812,-1.1324908854538713,0.11845618150761152,1.2243731023463413,1,1,0,-0.7219696128146851,0,1
491130642239,8595a360-6802-42d2-b7d9-ebd34edc9586,0.34196137570094265,2024-04-11 09:29:34,1,0,2864,-0.9037312029113349,0.6423125013928761,-0.6845849798530858,1.2243731023463413,1,1,0,-0.015790153939862,0,4
534497655212,273812f0-0aee-4f3b-8167-2ba8d1f5f274,-1.343303959158558,2024-05-04 21:47:41,4,0,4651,-0.608786308697394,-0.28999319090288855,-1.1959051165294252,0.0006772724318765678,0,1,0,1.3965687638097841,0,1
339422021575,5e7b3069-8883-4b61-902c-936aa4dd277e,-0.04274577916582788,2024-03-07 06:55:48,4,1,87,-0.2028439733371685,0.7405209113939205,-0.7009043343708119,1.2243731023463413,0,1,0,-1.4281490716895082,0,4
834216376900,b923d554-b22f-4edd-a865-779ead935055,-0.4404638980033702,2024-02-03 06:39:50,1,0,4878,0.16878549450275704,0.9124385352533849,-0.8614987043753636,-1.2230185574825883,0,0,0,0.6903893049349611,0,3
343232314093,a53449d3-c046-42da-b479-3128f5daac8c,-1.2526612573990092,2024-02-20 05:00:22,0,0,9233,-0.6187029826221777,1.4309201238510174,-1.6558412928247226,-1.2230185574825883,0,1,1,-0.7219696128146851,0,5
508042524463,f9c7a633-0633-4e08-b90b-4b903e075bd3,0.20554244281604395,2024-02-02 15:35:49,5,0,6796,-1.691194841123893,0.6020047614399351,-1.5180988709386434,1.2243731023463413,1,1,1,0.6903893049349611,0,2
831567809617,7f57e35f-9fb1-468c-aa1f-408484d1dc21,0.7427455957357607,2024-07-16 13:14:27,1,0,6180,-1.5582403491420098,1.2348867889928377,-1.4647915209297953,1.2243731023463413,0,0,0,1.3965687638097841,0,2
572390468635,34e405f1-628e-480f-99c7-0f93c35427b0,-1.2350632949213278,2024-05-20 16:08:43,1,0,3821,1.3021344467489266,-0.7488039715945743,1.3292559439631633,0.0006772724318765678,0,0,0,-0.015790153939862,0,1
101422111588,f1327fc8-3c74-4548-9ae2-2ae964c040d0,-1.2471054681400726,2024-02-22 14:50:45,4,1,1223,-1.2440566555130455,0.7807425495922674,-1.0024363789404285,0.0006772724318765678,1,0,0,-0.015790153939862,0,3
416694652198,3d369813-d6b8-4360-8079-f089cd9464c2,1.4919333601984863,2024-07-07 13:44:52,4,1,2963,0.8586261919270758,-1.455482174250055,1.3286945221258581,1.2243731023463413,1,1,1,0.6903893049349611,0,3
583394938744,a328e0b2-bf70-46f2-9040-da50707b3ae7,0.7647986067254517,2024-02-20 03:11:45,3,1,3469,-0.39398659150427656,-0.06675469070665195,-0.6594561542833186,1.2243731023463413,0,0,0,1.3965687638097841,0,1
341987987462,ea8f8a81-47f9-41b7-a129-6f29a3ed1392,0.13649787180061063,2024-06-06 01:18:35,2,1,7179,0.4778640757780138,-0.5580574907459733,-0.44084126329007023,1.2243731023463413,0,0,0,0.6903893049349611,0,2
977913017472,a1556caf-eeeb-4868-b23e-0ec6bc1ebf52,1.5435431700457192,2024-06-24 06:12:03,3,1,9415,-0.560706466785773,0.3784512010190072,1.5762607589762063,-1.2230185574825883,1,1,0,-0.7219696128146851,0,5
356009919799,2cc045aa-6920-4d8b-8ca3-45acc43dba2e,-1.281315240501974,2024-05-09 12:25:49,1,1,8023,-1.1382059907529885,0.6636421769682844,1.3729602081005696,1.2243731023463413,0,1,0,-0.015790153939862,0,5
111238198227,7a87230a-f7ca-4510-9db0-5011cbdbc385,-1.0222244807797576,2024-04-10 20:49:07,6,0,5269,-0.6934965607205192,-1.7103904583271123,1.4772148570614443,1.2243731023463413,1,0,1,0.6903893049349611,0,1
123763217896,4f568a01-1327-4f03-8b94-977be5b3313b,1.0131458589681999,2024-02-06 02:54:26,4,0,2973,1.0487151501573773,0.5037074993176902,-0.6511283970299535,1.2243731023463413,1,1,1,-1.4281490716895082,0,0
895992176295,0dd9c0a9-4a33-4446-a0af-19f36fceae53,0.6732357273698917,2024-05-11 08:21:23,5,0,1635,1.5332274238771677,0.24289208671212692,-1.6705179686332954,-1.2230185574825883,1,0,0,-0.7219696128146851,0,0
975312836588,b75d004a-4168-4239-8a89-9ea2b3b744e8,-0.09125823650120397,2024-06-08 15:54:44,0,0,1349,0.1758812847349756,0.5503582627067123,-0.7226854223181275,0.0006772724318765678,0,0,0,-0.7219696128146851,0,1
476821135563,c4796975-f81f-41ed-b4e8-bc5f2813cecf,-0.28654422895282156,2024-04-06 00:04:17,0,0,3275,1.409194329338426,-0.20660154060392305,1.0176980143606773,0.0006772724318765678,1,0,0,-1.4281490716895082,0,5
853350142180,3e290bce-5e14-4f1e-ba04-07d9732b0c41,0.729942973862199,2024-06-19 13:52:44,2,1,3989,0.8963669830971498,0.2938593117427621,1.3040335480871785,0.0006772724318765678,0,0,1,-1.4281490716895082,0,1
843182129300,741d51e1-4965-4b71-9ff7-7ff4a50244f0,-0.9088586009511586,2024-05-29 02:02:27,3,1,4908,-0.4739566085507437,1.0248482817786784,-0.18881137627645306,-1.2230185574825883,0,0,0,-0.7219696128146851,0,0
649922696519,9882679f-8b2a-426f-ad2b-6f7dd487dbd9,0.751256370406794,2024-04-28 00:03:13,5,1,1627,-1.0777241711759866,-0.6287716031194651,-1.1613014310634033,1.2243731023463413,1,0,1,1.3965687638097841,0,2
658400124955,c02c3d06-4557-4a95-a4d6-2f6329d2a6eb,1.0896386599588948,2024-06-16 15:08:43,0,1,2546,0.25888338829568486,-0.7642150014813124,0.24795401974585243,1.2243731023463413,1,0,0,0.6903893049349611,0,5
684793656475,011492c8-df23-4639-9885-3470834020df,0.10194433497831273,2024-05-01 21:37:54,0,0,3554,0.8447522228396958,0.6080916951853332,0.2590576960836725,-1.2230185574825883,0,0,1,-0.015790153939862,0,1
962662921915,80bcd28f-e226-421b-b688-48597ccafe7f,0.3088453993493943,2024-03-06 06:36:45,5,0,9261,-0.8599626563057774,1.4226444139806789,1.6444596499412383,-1.2230185574825883,1,1,0,-0.015790153939862,0,4
925681540746,336b257e-c756-4666-a57a-e2e1fe29bdb3,-1.1427399669109508,2024-02-19 05:51:33,1,1,8458,0.3101099024198419,1.416558864968468,-0.44529798231954487,1.2243731023463413,0,0,0,1.3965687638097841,0,0
912778088475,5321a494-88d9-424f-8bae-161aa37e2654,-1.04018356955927,2024-02-04 00:24:25,1,0,9598,-1.1071865804454037,-0.25231532666927015,0.52865107613102,-1.2230185574825883,0,1,1,-0.7219696128146851,0,0
682790970444,49c4bfc8-be94-4ef2-ab30-3e96436077ba,-0.9737293852858158,2024-05-29 18:43:32,5,1,8593,1.5086040190932357,-0.03249786233647273,0.515294781310184,1.2243731023463413,0,1,0,1.3965687638097841,0,1
924783320704,80f3c394-fd9d-470b-adbc-3ee1e478aebb,-0.29611407595133976,2024-02-06 02:27:15,1,0,55,-0.8512196666328853,-1.1004305972643649,-0.7069274896377068,0.0006772724318765678,1,0,0,1.3965687638097841,0,3
952453819178,7b6c4fa3-13d1-411b-a2e1-6f066989a900,1.1539503929993715,2024-04-04 23:58:40,1,1,6348,1.449115141044024,0.7587240408803374,1.64530871383099,-1.2230185574825883,0,0,1,-0.7219696128146851,0,1
406883774577,c2e76bb6-e82b-4895-9d3b-60441939fa64,-0.7792593993816044,2024-07-26 16:55:29,3,0,1762,-0.6938279704256896,0.0880389405640379,0.5171419284662571,1.2243731023463413,0,0,0,-0.7219696128146851,0,0
342603316266,c2d9e790-b1bc-484a-ae68-45d7d5e88593,0.9767971077416077,2024-05-17 10:54:33,3,1,797,1.42674906971205,0.701786142392728,0.7324610653405084,0.0006772724318765678,0,0,0,-0.7219696128146851,0,5
595840935208,fb308fca-303c-440d-8dd2-6613286b98d7,1.2437597263700797,2024-03-02 16:45:20,4,1,3340,-1.0943947327487797,-0.03178830595156274,-0.3091705146074432,1.2243731023463413,1,1,0,-1.4281490716895082,0,2
522663241855,5fe40d56-858d-404a-90c4-fe829c3305cd,-0.2522476473837494,2024-03-14 11:16:40,3,0,979,-0.12062699080255554,-0.5029555670168474,0.26199649681228426,1.2243731023463413,1,0,0,0.6903893049349611,0,4
768101379698,a756f755-5260-45b1-9076-a5331311b963,-0.6405139797445261,2024-03-21 11:05:04,4,0,9882,-0.5605666193851048,-0.1514659917330574,-1.7203909418472683,0.0006772724318765678,1,0,0,0.6903893049349611,0,4
759464096651,9554a234-a702-422a-91e0-d57e9c07ba3d,-1.3828299273676044,2024-06-02 19:07:44,3,1,3815,-1.165231150208615,-1.4033494718200823,-0.05643018637995185,0.0006772724318765678,0,0,1,-0.015790153939862,0,3
250718127948,a55977ee-cae2-4c20-a759-75f7a462d5c4,0.06827625206915758,2024-03-05 16:56:42,2,0,3570,1.0738836177283722,1.2393225764356546,0.12331144073023519,-1.2230185574825883,0,0,1,-0.7219696128146851,0,2
865852252816,a0a3d814-7d5d-42cc-afe4-4af9d762b83c,0.5263545488367581,2024-01-19 07:14:53,5,0,8568,0.7667555588906896,0.14930004291139964,-0.33765747450035255,-1.2230185574825883,0,0,1,0.6903893049349611,0,3
930778584805,46494eda-26e5-4519-9fcc-883da20f9276,-0.30460054404436515,2024-03-14 01:07:37,1,1,4312,-1.3154711998595516,0.5622428737595202,1.2716547565689975,-1.2230185574825883,1,1,1,1.3965687638097841,0,5
100670134029,b12d2c2d-1c0a-490a-8090-a4e7d137c97e,-0.584219945078352,2024-02-25 17:57:12,2,1,7834,-1.608362228308023,-0.8140640305885409,-0.28491154632881,1.2243731023463413,0,1,0,1.3965687638097841,0,4
372028177065,ded3ddcc-c0c5-4e57-8d8f-b174277d3c7c,1.6473565647172348,2024-03-23 09:38:36,0,0,5342,0.6312775391088536,0.11825535624095143,1.4384663535866733,0.0006772724318765678,1,0,0,-1.4281490716895082,0,0
472943992573,e801882c-48ce-48e5-a760-ffdf3f6acdba,-0.8397445825699886,2024-04-17 04:38:33,5,0,6641,-0.29135973891364475,-1.052644047065516,-1.4380962591226079,-1.2230185574825883,0,1,1,-0.015790153939862,0,0
848532850798,06c4d0ae-14bd-4aca-8b40-10a7ce626166,1.0498696259697702,2024-07-16 16:19:21,2,1,7012,1.1898535016487966,0.394535965675584,1.1887341374257323,1.2243731023463413,1,1,1,-0.015790153939862,0,1
864369766763,b32b7844-1b6e-4f53-a407-7b7885aaad40,-0.8469150230823035,2024-06-04 12:13:30,5,0,160,-1.1155265935971177,-0.526785583684325,0.022012920332456838,0.0006772724318765678,0,1,1,1.3965687638097841,0,5
918413332329,eb5bf013-8029-4411-b137-7ec73b9aca6e,-0.47630568346008434,2024-01-13 00:14:36,1,0,2699,0.18405867747931628,1.022015948517497,-0.28097812790077464,1.2243731023463413,0,1,1,1.3965687638097841,0,2
392039144043,c32ae99c-8899-44f8-947f-8eb32d656658,-1.0170402349275125,2024-02-29 07:45:53,4,1,1733,0.944646650935959,0.5953797681273957,1.3392263799256816,0.0006772724318765678,1,1,1,1.3965687638097841,0,0
878089269492,16c84217-3e02-480f-8bab-c1f4ca0680b8,0.3975053788171602,2024-02-13 11:35:25,1,0,1750,-1.4966390681303468,0.14482181578386477,-1.613152439788122,-1.2230185574825883,0,1,1,-1.4281490716895082,0,4
531129610218,9826e556-7291-4196-b26d-39a8b1e9a1ba,-1.2905239611986614,2024-04-14 04:08:01,4,0,9430,1.2094201170540082,-1.0059924528365818,1.5975532019910526,1.2243731023463413,0,1,0,1.3965687638097841,0,0
200694016148,05b9b3a4-43e5-445b-b255-ef60d84cf0b5,-0.9311025921966255,2024-02-29 05:28:38,2,0,4424,0.1060195135266578,1.3540777171843073,1.4530910458917918,0.0006772724318765678,0,0,1,-0.7219696128146851,0,4
542535890416,ec83275b-e48f-4722-b977-209de671c06a,0.3566564382908299,2024-04-21 19:17:35,6,1,8781,1.257620944167073,1.379666574196797,-1.1458865895057804,-1.2230185574825883,0,0,0,1.3965687638097841,0,0
238417852400,b1c191bc-2d5e-4f58-8680-ea6cc7a2fac2,-1.7123333712102673,2024-07-29 21:45:07,2,1,5345,0.420973597793837,1.6770574506207907,0.5399280308136876,1.2243731023463413,1,0,0,-0.7219696128146851,0,0
395069909335,b3d8d755-2fe0-4f97-87a9-b8dc0767206d,1.2087651987753538,2024-07-02 03:46:40,2,0,3755,-0.5387939818594981,1.644980612482226,-1.6303139270618063,0.0006772724318765678,1,0,1,-0.7219696128146851,0,4
870492815948,0d83642d-ee85-41ec-b03b-ad7c58a4954d,1.5356713111394635,2024-05-06 11:23:15,0,0,802,-0.8934025009158728,-1.0845098041169254,0.6601277530674181,-1.2230185574825883,1,1,0,-1.4281490716895082,0,5
894955289148,1bf9c91c-2eed-4380-8ad8-68aef07e4d6a,1.5702560992763432,2024-03-12 05:58:12,3,1,6472,0.5810784911593606,-1.0400455439804397,0.5278505301778254,0.0006772724318765678,1,0,0,-1.4281490716895082,0,5
302679954164,3a8f3a30-1165-4eaf-8b1f-084d1a125b29,0.4288122512912673,2024-06-07 18:22:17,0,1,791,0.5259786537315077,0.9121986899154708,-1.6153530747676839,-1.2230185574825883,1,0,0,-0.015790153939862,0,2
287978097158,69bfb2c9-8c82-4ac5-b431-67cf0698f06b,-0.915553327008177,2024-01-06 16:16:55,2,0,9137,-0.6010421892211264,-0.10687283681154965,-0.3794487457106437,-1.2230185574825883,0,1,1,-0.7219696128146851,0,1
819521271198,2578c055-0f0b-40eb-81d1-2b0332080496,0.766416730347117,2024-02-05 13:50:46,1,0,8816,0.2741253424655812,-0.24240483899761217,-0.9445128938248464,-1.2230185574825883,0,0,1,-0.7219696128146851,0,3
361414412887,afea1069-6712-4afb-b0a6-fe8a0190d531,-1.3587212743521069,2024-04-16 16:21:05,4,1,5576,-0.21221940880259782,-0.30700544029839477,0.16210846214156346,1.2243731023463413,0,0,1,0.6903893049349611,0,2
776678748730,fdf21052-806a-4eae-98ba-6ff2d24eb2d9,-0.2648940126844036,2024-04-01 00:31:43,3,1,5481,0.36664388195601855,-1.107540571888496,-0.9891043430878711,1.2243731023463413,1,1,1,0.6903893049349611,0,4
734396467832,364000a0-092a-42ed-b3b2-6fda8270b4d3,1.1794410485930296,2024-06-02 01:51:59,4,1,9472,1.2624624469570913,0.9044662060995448,0.5916550823175275,1.2243731023463413,1,1,1,-0.7219696128146851,0,2
985613182257,cb70e5fc-2da3-4a56-a09e-4c6ac04aef04,-0.6084466586156019,2024-06-04 11:22:48,6,0,2791,1.4242358618315913,0.1345783523050378,-0.5153024336378864,0.0006772724318765678,0,1,1,-1.4281490716895082,0,3
389385775349,a050b34d-d819-4724-a579-2b5fa256ce86,0.6620408120131345,2024-03-19 19:27:11,4,1,2782,0.011216024710308777,0.49065208203024463,-1.647530863405842,-1.2230185574825883,1,1,0,1.3965687638097841,0,5
102160209004,146b5b72-ffae-43d2-93c3-d91eb9504c6c,0.9494070666950508,2024-06-08 09:28:00,5,0,6350,0.9062978781400445,-0.16756155730849465,-1.3785612853999452,0.0006772724318765678,1,1,0,-0.7219696128146851,0,1
465026789953,f11a2482-b1bd-48bb-8c43-b9f9f61ebf6f,1.0071178276222539,2024-07-20 07:31:25,3,0,2440,1.6714452381517446,1.3498952022163786,0.02512846497281297,-1.2230185574825883,1,0,0,-0.7219696128146851,0,3
850386173543,942d350b-332c-42af-946b-43070dcb1c7f,1.197480001843139,2024-06-12 06:44:15,3,1,3918,0.4096592185714576,-1.0799926134624669,0.5578831329067732,0.0006772724318765678,0,0,1,-0.7219696128146851,0,3
688483246652,85580afa-877e-425e-86dc-2fc6be24e11a,-1.4757123066721618,2024-05-21 03:29:44,5,1,5417,0.8113434725121732,-0.2632209886580034,-0.8942864327873848,1.2243731023463413,1,1,0,-0.7219696128146851,0,0
403620877259,1d9f020a-84d1-4a2f-be4c-41b3429ceb9d,-1.2791415379544153,2024-01-11 21:21:26,4,1,3273,0.43782917803502835,-0.5971593381902771,1.1868904558365563,0.0006772724318765678,0,0,0,-0.7219696128146851,0,0
435026691085,f6fb92a8-29bd-49c2-99b2-969baae3a4c5,-0.24649740550074997,2024-07-27 16:53:17,0,1,9902,-1.378098938115202,1.7007061818393485,-1.346307254290054,0.0006772724318765678,1,1,0,-0.015790153939862,0,3
508432482753,6ef011f3-5117-48b4-ad54-b341a5bbca79,1.3301453046099687,2024-07-10 15:48:09,5,1,430,-0.21438904215658275,1.4251553267943917,-0.9764134371112491,-1.2230185574825883,0,1,0,-0.015790153939862,0,0
127056004157,2d14d886-459a-4cf8-ae71-263a11caddca,1.2074005580386276,2024-03-21 16:59:03,5,0,6743,-1.3758602746851967,-0.2769431788498153,-0.6929335305078325,1.2243731023463413,1,0,0,1.3965687638097841,0,3
992322802371,74c7c9a7-9dc0-434a-bbc0-b8c9cddd4e6f,-0.10218925186816137,2024-04-14 10:35:36,4,1,3325,0.5390611695516865,-0.7493449916257711,0.6062451189536769,0.0006772724318765678,0,0,0,-0.7219696128146851,0,4
333695742484,1dbe33ac-207e-4248-8963-d7479788f630,-1.0210334584573733,2024-05-25 03:15:20,4,0,9445,0.457448132920207,-0.2732656713003311,1.6089687793495981,0.0006772724318765678,1,1,0,0.6903893049349611,0,3
862885338384,9dbc06fc-8a8a-4650-9732-ed66e59903b1,0.4432607757327892,2024-01-04 08:42:16,1,0,885,1.0579160310068565,0.17351041236081796,1.5190234561062197,1.2243731023463413,1,0,1,0.6903893049349611,0,0
578028217606,17e39941-d76b-4d5f-9dd8-1ad5666d6ac6,1.1841808313045596,2024-05-22 12:55:38,0,0,6502,1.7101623282978735,-1.080587036445271,0.2934777065041563,-1.2230185574825883,0,0,0,0.6903893049349611,0,2
357769620048,7ef5c4ee-7140-40f1-a0e0-9fbb8b16ef3a,0.006617408399822803,2024-01-23 07:01:10,2,1,9776,1.6336406441274423,-0.47513419541046864,-0.6657738827364541,-1.2230185574825883,0,1,1,1.3965687638097841,0,5
486809628255,d9629a03-fb85-430e-b16d-02260978808d,-0.5914181645369615,2024-01-05 04:04:25,2,0,5822,0.3628917360310385,-0.4803895348026827,1.0323642934685597,0.0006772724318765678,0,1,1,-1.4281490716895082,0,2
331966061681,07716215-2e85-4790-8c2a-0358370c6ecc,-0.6820365597185026,2024-01-20 19:10:01,5,0,5763,0.8065648597343422,-1.3722333902164765,-0.5860970342087319,0.0006772724318765678,0,0,1,1.3965687638097841,0,3
368567741761,12ac26b1-2862-4513-b5f7-4d1e4e10f5f0,-0.5335823983514326,2024-06-03 23:08:31,0,1,7507,-0.6503489965332377,-1.3570874173615444,1.2508232339514453,-1.2230185574825883,0,0,0,-1.4281490716895082,0,1
456378900723,d83c953e-09ec-4d75-9d1c-4fd5103cb8aa,-1.087091792746128,2024-01-06 08:26:44,4,1,1741,1.3686351527803198,0.7748266542702036,-0.5060840256920058,-1.2230185574825883,1,0,0,1.3965687638097841,0,1
374095298054,c316c6ab-4628-4636-b7f7-5a86e6269946,0.0166838040633586,2024-06-20 18:55:59,6,0,2320,0.6464709877353548,1.1729016239866938,1.7243790881517465,0.0006772724318765678,0,1,0,1.3965687638097841,0,2
352131150172,09256e7b-9a8d-44c2-92f7-d9db7613c37d,-1.286777275817166,2024-04-09 08:14:56,6,0,8899,-1.0227305309085148,-0.7192202643856209,-0.03544271325203737,0.0006772724318765678,0,0,0,-0.7219696128146851,0,1
791134458653,19851406-66b0-488e-b098-c97ecb8e7a9a,0.7946922253068169,2024-03-12 05:43:12,5,0,5920,0.38746926810019866,1.272726265914233,-1.2272303757109344,0.0006772724318765678,0,1,1,0.6903893049349611,0,5
317119519527,c1ec2028-f966-4145-b140-63d83af0f3ee,1.0095866814741936,2024-07-23 11:29:20,6,0,1578,1.6096018329953763,-1.6124340888659137,-1.575776300804542,1.2243731023463413,0,0,1,1.3965687638097841,0,3
712572137729,2b0a4b42-601a-4f83-a75b-8214c3379efe,-1.5046093555552054,2024-07-10 13:52:52,4,1,2899,-0.9991057849262082,0.4042211333829679,-0.20579265407149627,1.2243731023463413,0,0,0,-0.7219696128146851,0,1
478844467831,d54171e8-ddaf-49fb-8532-e8a10a2f11af,1.5976912811106292,2024-07-10 22:03:33,1,0,7324,-1.4224851809076884,-0.8522077572658832,1.0039709038818678,-1.2230185574825883,0,1,0,-0.7219696128146851,0,3
261799217449,347417ff-7d96-41bb-9a02-cbe6be363535,0.8217385018929773,2024-07-30 09:16:19,5,1,286,1.1508716008310298,0.026328392023634177,0.5276633895653902,0.0006772724318765678,1,1,0,1.3965687638097841,0,5
